DateTime,Building P (kW) 
2020-03-27 11:14:00,390.0
2020-03-27 11:15:00,396.0
2020-03-27 11:16:00,374.0
2020-03-27 11:17:00,361.0
2020-03-27 11:18:00,345.0
2020-03-27 11:19:00,356.0
2020-03-27 11:20:00,366.0
2020-03-27 11:21:00,337.0
2020-03-27 11:22:00,323.0
2020-03-27 11:23:00,323.0
2020-03-27 11:24:00,336.0
2020-03-27 11:25:00,338.0
2020-03-27 11:26:00,338.0
2020-03-27 11:27:00,355.0
2020-03-27 11:28:00,377.0
2020-03-27 11:29:00,385.0
2020-03-27 11:30:00,384.0
2020-03-27 11:31:00,387.0
2020-03-27 11:32:00,381.0
2020-03-27 11:33:00,365.0
2020-03-27 11:34:00,378.0
2020-03-27 11:35:00,363.5
2020-03-27 11:36:00,339.0
2020-03-27 11:37:00,337.0
2020-03-27 11:38:00,345.0
2020-03-27 11:39:00,341.0
2020-03-27 11:40:00,325.0
2020-03-27 11:41:00,337.0
2020-03-27 11:42:00,344.0
2020-03-27 11:43:00,350.0
2020-03-27 11:44:00,356.0
2020-03-27 11:45:00,354.0
2020-03-27 11:46:00,358.0
2020-03-27 11:47:00,351.0
2020-03-27 11:48:00,336.0
2020-03-27 11:49:00,343.0
2020-03-27 11:50:00,339.0
2020-03-27 11:51:00,340.0
2020-03-27 11:52:00,329.0
2020-03-27 11:53:00,328.0
2020-03-27 11:54:00,342.0
2020-03-27 11:55:00,350.0
2020-03-27 11:56:00,346.0
2020-03-27 11:57:00,342.0
2020-03-27 11:58:00,323.0
2020-03-27 11:59:00,317.0
2020-03-27 12:00:00,302.0
2020-03-27 12:01:00,329.0
2020-03-27 12:02:00,360.0
2020-03-27 12:03:00,365.0
2020-03-27 12:04:00,382.0
2020-03-27 12:05:00,382.0
2020-03-27 12:06:00,361.0
2020-03-27 12:07:00,322.0
2020-03-27 12:08:00,310.0
2020-03-27 12:09:00,307.0
2020-03-27 12:10:00,323.0
2020-03-27 12:11:00,335.0
2020-03-27 12:12:00,332.0
2020-03-27 12:13:00,348.0
2020-03-27 12:14:00,362.0
2020-03-27 12:15:00,347.0
2020-03-27 12:16:00,329.0
2020-03-27 12:17:00,320.0
2020-03-27 12:18:00,316.0
2020-03-27 12:19:00,313.0
2020-03-27 12:20:00,312.0
2020-03-27 12:21:00,328.0
2020-03-27 12:22:00,338.0
2020-03-27 12:23:00,341.0
2020-03-27 12:24:00,365.0
2020-03-27 12:25:00,368.0
2020-03-27 12:26:00,362.0
2020-03-27 12:27:00,342.0
2020-03-27 12:28:00,331.0
2020-03-27 12:29:00,327.0
2020-03-27 12:30:00,328.0
2020-03-27 12:31:00,334.0
2020-03-27 12:32:00,321.0
2020-03-27 12:33:00,314.0
2020-03-27 12:34:00,328.0
2020-03-27 12:35:00,349.0
2020-03-27 12:36:00,338.0
2020-03-27 12:37:00,329.0
2020-03-27 12:38:00,334.0
2020-03-27 12:39:00,323.0
2020-03-27 12:40:00,312.0
2020-03-27 12:41:00,333.0
2020-03-27 12:42:00,346.0
2020-03-27 12:43:00,344.0
2020-03-27 12:44:00,333.0
2020-03-27 12:45:00,332.0
2020-03-27 12:46:00,345.0
2020-03-27 12:47:00,355.0
2020-03-27 12:48:00,336.0
2020-03-27 12:49:00,332.0
2020-03-27 12:50:00,322.0
2020-03-27 12:51:00,317.0
2020-03-27 12:52:00,339.0
2020-03-27 12:53:00,336.0
2020-03-27 12:54:00,340.0
2020-03-27 12:55:00,326.0
2020-03-27 12:56:00,317.0
2020-03-27 12:57:00,322.0
2020-03-27 12:58:00,322.0
2020-03-27 12:59:00,339.0
2020-03-27 13:00:00,335.0
2020-03-27 13:01:00,313.0
2020-03-27 13:02:00,321.0
2020-03-27 13:03:00,333.0
2020-03-27 13:04:00,335.0
2020-03-27 13:05:00,328.0
2020-03-27 13:06:00,330.0
2020-03-27 13:07:00,355.0
2020-03-27 13:08:00,371.0
2020-03-27 13:09:00,360.0
2020-03-27 13:10:00,362.0
2020-03-27 13:11:00,360.0
2020-03-27 13:12:00,358.0
2020-03-27 13:13:00,332.0
2020-03-27 13:14:00,325.0
2020-03-27 13:15:00,318.0
2020-03-27 13:16:00,328.0
2020-03-27 13:17:00,347.0
2020-03-27 13:18:00,358.0
2020-03-27 13:19:00,354.0
2020-03-27 13:20:00,377.0
2020-03-27 13:21:00,377.0
2020-03-27 13:22:00,351.0
2020-03-27 13:23:00,330.0
2020-03-27 13:24:00,316.0
2020-03-27 13:25:00,326.0
2020-03-27 13:26:00,364.0
2020-03-27 13:27:00,369.0
2020-03-27 13:28:00,368.0
2020-03-27 13:29:00,375.0
2020-03-27 13:30:00,370.0
2020-03-27 13:31:00,366.0
2020-03-27 13:32:00,342.4
2020-03-27 13:33:00,337.0
2020-03-27 13:34:00,333.0
2020-03-27 13:35:00,324.0
2020-03-27 13:36:00,330.0
2020-03-27 13:37:00,329.0
2020-03-27 13:38:00,319.0
2020-03-27 13:39:00,305.0
2020-03-27 13:40:00,318.0
2020-03-27 13:41:00,315.0
2020-03-27 13:42:00,320.0
2020-03-27 13:43:00,334.0
2020-03-27 13:44:00,343.0
2020-03-27 13:45:00,338.0
2020-03-27 13:46:00,317.0
2020-03-27 13:47:00,310.0
2020-03-27 13:48:00,309.0
2020-03-27 13:49:00,318.0
2020-03-27 13:50:00,320.2
2020-03-27 13:51:00,327.2
2020-03-27 13:52:00,339.4
2020-03-27 13:53:00,336.5
2020-03-27 13:54:00,322.2
2020-03-27 13:55:00,305.2
2020-03-27 13:56:00,310.7
2020-03-27 13:57:00,316.6
2020-03-27 13:58:00,317.5
2020-03-27 13:59:00,312.0
2020-03-27 14:00:00,321.8
2020-03-27 14:01:00,315.6
2020-03-27 14:02:00,324.1
2020-03-27 14:03:00,311.5
2020-03-27 14:04:00,301.8
2020-03-27 14:05:00,295.4
2020-03-27 14:06:00,302.7
2020-03-27 14:07:00,297.0
2020-03-27 14:08:00,311.0
2020-03-27 14:09:00,347.0
2020-03-27 14:10:00,358.0
2020-03-27 14:11:00,343.4
2020-03-27 14:12:00,335.7
2020-03-27 14:13:00,359.9
2020-03-27 14:14:00,358.1
2020-03-27 14:15:00,349.3
2020-03-27 14:16:00,347.6
2020-03-27 14:17:00,373.7
2020-03-27 14:18:00,367.0
2020-03-27 14:19:00,340.0
2020-03-27 14:20:00,319.0
2020-03-27 14:21:00,283.0
2020-03-27 14:22:00,291.0
2020-03-27 14:23:00,299.0
2020-03-27 14:24:00,313.0
2020-03-27 14:25:00,324.0
2020-03-27 14:26:00,342.0
2020-03-27 14:27:00,338.0
2020-03-27 14:28:00,323.0
2020-03-27 14:29:00,324.0
2020-03-27 14:30:00,308.0
2020-03-27 14:31:00,299.7
2020-03-27 14:32:00,304.4
2020-03-27 14:33:00,301.0
2020-03-27 14:34:00,314.0
2020-03-27 14:35:00,325.0
2020-03-27 14:36:00,332.0
2020-03-27 14:37:00,331.0
2020-03-27 14:38:00,338.0
2020-03-27 14:39:00,351.4
2020-03-27 14:40:00,334.5
2020-03-27 14:41:00,325.0
2020-03-27 14:42:00,314.7
2020-03-27 14:43:00,335.4
2020-03-27 14:44:00,337.1
2020-03-27 14:45:00,321.4
2020-03-27 14:46:00,319.4
2020-03-27 14:47:00,334.1
2020-03-27 14:48:00,325.0
2020-03-27 14:49:00,331.0
2020-03-27 14:50:00,323.0
2020-03-27 14:51:00,302.0
2020-03-27 14:52:00,305.0
2020-03-27 14:53:00,315.6
2020-03-27 14:54:00,305.5
2020-03-27 14:55:00,341.1
2020-03-27 14:56:00,341.5
2020-03-27 14:57:00,361.2
2020-03-27 14:58:00,378.7
2020-03-27 14:59:00,395.1
2020-03-27 15:00:00,360.5
2020-03-27 15:01:00,363.1
2020-03-27 15:02:00,345.9
2020-03-27 15:03:00,328.0
2020-03-27 15:04:00,325.5
2020-03-27 15:05:00,330.5
2020-03-27 15:06:00,321.7
2020-03-27 15:07:00,316.0
2020-03-27 15:08:00,316.5
2020-03-27 15:09:00,352.5
2020-03-27 15:10:00,354.3
2020-03-27 15:11:00,346.7
2020-03-27 15:12:00,354.6
2020-03-27 15:13:00,338.3
2020-03-27 15:14:00,337.8
2020-03-27 15:15:00,348.4
2020-03-27 15:16:00,337.3
2020-03-27 15:17:00,305.6
2020-03-27 15:18:00,304.5
2020-03-27 15:19:00,328.0
2020-03-27 15:20:00,336.0
2020-03-27 15:21:00,341.0
2020-03-27 15:22:00,354.7
2020-03-27 15:23:00,355.4
2020-03-27 15:24:00,329.1
2020-03-27 15:25:00,333.7
2020-03-27 15:26:00,334.9
2020-03-27 15:27:00,328.9
2020-03-27 15:28:00,329.2
2020-03-27 15:29:00,342.2
2020-03-27 15:30:00,371.2
2020-03-27 15:31:00,362.0
2020-03-27 15:32:00,361.9
2020-03-27 15:33:00,360.9
2020-03-27 15:34:00,402.5
2020-03-27 15:35:00,370.0
2020-03-27 15:36:00,354.9
2020-03-27 15:37:00,364.5
2020-03-27 15:38:00,353.8
2020-03-27 15:39:00,370.7
2020-03-27 15:40:00,339.6
2020-03-27 15:41:00,334.7
2020-03-27 15:42:00,341.8
2020-03-27 15:43:00,333.7
2020-03-27 15:44:00,338.1
2020-03-27 15:45:00,331.0
2020-03-27 15:46:00,324.7
2020-03-27 15:47:00,295.0
2020-03-27 15:48:00,292.1
2020-03-27 15:49:00,305.1
2020-03-27 15:50:00,312.9
2020-03-27 15:51:00,319.4
2020-03-27 15:52:00,328.0
2020-03-27 15:53:00,357.4
2020-03-27 15:54:00,375.6
2020-03-27 15:55:00,370.6
2020-03-27 15:56:00,353.3
2020-03-27 15:57:00,340.5
2020-03-27 15:58:00,337.9
2020-03-27 15:59:00,363.2
2020-03-27 16:00:00,379.4
2020-03-27 16:01:00,380.5
2020-03-27 16:02:00,344.8
2020-03-27 16:03:00,327.8
2020-03-27 16:04:00,331.1
2020-03-27 16:05:00,345.5
2020-03-27 16:06:00,341.8
2020-03-27 16:07:00,343.6
2020-03-27 16:08:00,350.4
2020-03-27 16:09:00,364.6
2020-03-27 16:10:00,360.7
2020-03-27 16:11:00,340.8
2020-03-27 16:12:00,314.8
2020-03-27 16:13:00,311.8
2020-03-27 16:14:00,349.0
2020-03-27 16:15:00,350.0
2020-03-27 16:16:00,374.0
2020-03-27 16:17:00,389.0
2020-03-27 16:18:00,401.0
2020-03-27 16:19:00,377.0
2020-03-27 16:20:00,334.0
2020-03-27 16:21:00,330.0
2020-03-27 16:22:00,311.0
2020-03-27 16:23:00,309.0
2020-03-27 16:24:00,328.0
2020-03-27 16:25:00,337.0
2020-03-27 16:26:00,324.0
2020-03-27 16:27:00,328.0
2020-03-27 16:28:00,319.0
2020-03-27 16:29:00,323.5
2020-03-27 16:30:00,327.3
2020-03-27 16:31:00,346.7
2020-03-27 16:32:00,342.1
2020-03-27 16:33:00,323.3
2020-03-27 16:34:00,322.1
2020-03-27 16:35:00,305.8
2020-03-27 16:36:00,314.3
2020-03-27 16:37:00,325.7
2020-03-27 16:38:00,344.3
2020-03-27 16:39:00,364.2
2020-03-27 16:40:00,371.8
2020-03-27 16:41:00,342.0
2020-03-27 16:42:00,318.4
2020-03-27 16:43:00,325.4
2020-03-27 16:44:00,334.7
2020-03-27 16:45:00,333.6
2020-03-27 16:46:00,360.3
2020-03-27 16:47:00,361.2
2020-03-27 16:48:00,403.1
2020-03-27 16:49:00,400.7
2020-03-27 16:50:00,386.1
2020-03-27 16:51:00,382.1
2020-03-27 16:52:00,369.3
2020-03-27 16:53:00,365.7
2020-03-27 16:54:00,353.5
2020-03-27 16:55:00,331.2
2020-03-27 16:56:00,327.5
2020-03-27 16:57:00,354.5
2020-03-27 16:58:00,357.7
2020-03-27 16:59:00,354.3
2020-03-27 17:00:00,338.6
2020-03-27 17:01:00,324.9
2020-03-27 17:02:00,329.7
2020-03-27 17:03:00,331.4
2020-03-27 17:04:00,335.2
2020-03-27 17:05:00,353.6
2020-03-27 17:06:00,351.5
2020-03-27 17:07:00,331.1
2020-03-27 17:08:00,339.4
2020-03-27 17:09:00,321.9
2020-03-27 17:10:00,321.2
2020-03-27 17:11:00,335.3
2020-03-27 17:12:00,368.8
2020-03-27 17:13:00,366.8
2020-03-27 17:14:00,343.9
2020-03-27 17:15:00,352.0
2020-03-27 17:16:00,333.1
2020-03-27 17:17:00,324.2
2020-03-27 17:18:00,324.9
2020-03-27 17:19:00,329.4
2020-03-27 17:20:00,322.7
2020-03-27 17:21:00,324.8
2020-03-27 17:22:00,382.1
2020-03-27 17:23:00,392.3
2020-03-27 17:24:00,399.4
2020-03-27 17:25:00,390.0
2020-03-27 17:26:00,396.7
2020-03-27 17:27:00,396.1
2020-03-27 17:28:00,387.4
2020-03-27 17:29:00,348.7
2020-03-27 17:30:00,398.3
2020-03-27 17:31:00,402.42
2020-03-27 17:32:00,400.91
2020-03-27 17:33:00,375.22
2020-03-27 17:34:00,353.611
2020-03-27 17:35:00,336.33
2020-03-27 17:36:00,348.9
2020-03-27 17:37:00,365.8
2020-03-27 17:38:00,354.37
2020-03-27 17:39:00,336.8
2020-03-27 17:40:00,323.95
2020-03-27 17:41:00,340.126
2020-03-27 17:42:00,330.87
2020-03-27 17:43:00,349.53
2020-03-27 17:44:00,349.39
2020-03-27 17:45:00,377.7
2020-03-27 17:46:00,380.3
2020-03-27 17:47:00,371.1
2020-03-27 17:48:00,324.9
2020-03-27 17:49:00,320.9
2020-03-27 17:50:00,308.8
2020-03-27 17:51:00,332.0
2020-03-27 17:52:00,330.8
2020-03-27 17:53:00,329.8
2020-03-27 17:54:00,357.8
2020-03-27 17:55:00,373.0
2020-03-27 17:56:00,376.8
2020-03-27 17:57:00,381.8
2020-03-27 17:58:00,388.6
2020-03-27 17:59:00,405.7
2020-03-27 18:00:00,330.7
2020-03-27 18:01:00,325.7
2020-03-27 18:02:00,316.9
2020-03-27 18:03:00,291.9
2020-03-27 18:04:00,301.9
2020-03-27 18:05:00,317.8
2020-03-27 18:06:00,322.7
2020-03-27 18:07:00,342.0
2020-03-27 18:08:00,360.9
2020-03-27 18:09:00,353.8
2020-03-27 18:10:00,319.8
2020-03-27 18:11:00,321.8
2020-03-27 18:12:00,335.0
2020-03-27 18:13:00,331.9
2020-03-27 18:14:00,327.8
2020-03-27 18:15:00,341.8
2020-03-27 18:16:00,368.9
2020-03-27 18:17:00,374.0
2020-03-27 18:18:00,341.9
2020-03-27 18:19:00,336.8
2020-03-27 18:20:00,326.8
2020-03-27 18:21:00,321.9
2020-03-27 18:22:00,330.0
2020-03-27 18:23:00,336.9
2020-03-27 18:24:00,352.8
2020-03-27 18:25:00,333.8
2020-03-27 18:26:00,347.0
2020-03-27 18:27:00,349.8
2020-03-27 18:28:00,343.0
2020-03-27 18:29:00,334.8
2020-03-27 18:30:00,332.8
2020-03-27 18:31:00,343.0
2020-03-27 18:32:00,314.0
2020-03-27 18:33:00,287.9
2020-03-27 18:34:00,294.9
2020-03-27 18:35:00,310.6
2020-03-27 18:36:00,346.8
2020-03-27 18:37:00,379.8
2020-03-27 18:38:00,373.7
2020-03-27 18:39:00,348.9
2020-03-27 18:40:00,353.7
2020-03-27 18:41:00,340.9
2020-03-27 18:42:00,331.0
2020-03-27 18:43:00,332.0
2020-03-27 18:44:00,339.8
2020-03-27 18:45:00,336.8
2020-03-27 18:46:00,345.8
2020-03-27 18:47:00,346.9
2020-03-27 18:48:00,344.0
2020-03-27 18:49:00,351.0
2020-03-27 18:50:00,351.8
2020-03-27 18:51:00,333.9
2020-03-27 18:52:00,325.8
2020-03-27 18:53:00,336.9
2020-03-27 18:54:00,339.0
2020-03-27 18:55:00,332.9
2020-03-27 18:56:00,327.0
2020-03-27 18:57:00,323.9
2020-03-27 18:58:00,357.8
2020-03-27 18:59:00,366.9
2020-03-27 19:00:00,365.9
2020-03-27 19:01:00,351.0
2020-03-27 19:02:00,337.0
2020-03-27 19:03:00,305.9
2020-03-27 19:04:00,297.8
2020-03-27 19:05:00,303.9
2020-03-27 19:06:00,319.9
2020-03-27 19:07:00,335.0
2020-03-27 19:08:00,315.0
2020-03-27 19:09:00,307.0
2020-03-27 19:10:00,288.8
2020-03-27 19:11:00,288.0
2020-03-27 19:12:00,307.0
2020-03-27 19:13:00,319.0
2020-03-27 19:14:00,338.4
2020-03-27 19:15:00,345.5
2020-03-27 19:16:00,320.7
2020-03-27 19:17:00,283.4
2020-03-27 19:18:00,292.2
2020-03-27 19:19:00,290.2
2020-03-27 19:20:00,316.2
2020-03-27 19:21:00,310.3
2020-03-27 19:22:00,303.4
2020-03-27 19:23:00,301.4
2020-03-27 19:24:00,279.4
2020-03-27 19:25:00,279.4
2020-03-27 19:26:00,282.4
2020-03-27 19:27:00,276.4
2020-03-27 19:28:00,299.4
2020-03-27 19:29:00,305.4
2020-03-27 19:30:00,300.4
2020-03-27 19:31:00,307.4
2020-03-27 19:32:00,310.4
2020-03-27 19:33:00,291.4
2020-03-27 19:34:00,294.4
2020-03-27 19:35:00,300.4
2020-03-27 19:36:00,302.4
2020-03-27 19:37:00,281.4
2020-03-27 19:38:00,268.4
2020-03-27 19:39:00,252.4
2020-03-27 19:40:00,255.4
2020-03-27 19:41:00,266.4
2020-03-27 19:42:00,292.4
2020-03-27 19:43:00,304.4
2020-03-27 19:44:00,325.4
2020-03-27 19:45:00,325.4
2020-03-27 19:46:00,292.4
2020-03-27 19:47:00,288.4
2020-03-27 19:48:00,312.4
2020-03-27 19:49:00,333.4
2020-03-27 19:50:00,333.4
2020-03-27 19:51:00,297.4
2020-03-27 19:52:00,282.4
2020-03-27 19:53:00,278.4
2020-03-27 19:54:00,275.4
2020-03-27 19:55:00,274.4
2020-03-27 19:56:00,278.4
2020-03-27 19:57:00,283.4
2020-03-27 19:58:00,293.4
2020-03-27 19:59:00,285.4
2020-03-27 20:00:00,281.2
2020-03-27 20:01:00,288.2
2020-03-27 20:02:00,290.2
2020-03-27 20:03:00,292.2
2020-03-27 20:04:00,294.4
2020-03-27 20:05:00,320.4
2020-03-27 20:06:00,323.4
2020-03-27 20:07:00,305.4
2020-03-27 20:08:00,274.4
2020-03-27 20:09:00,255.4
2020-03-27 20:10:00,260.4
2020-03-27 20:11:00,252.4
2020-03-27 20:12:00,270.4
2020-03-27 20:13:00,293.4
2020-03-27 20:14:00,296.4
2020-03-27 20:15:00,289.4
2020-03-27 20:16:00,279.4
2020-03-27 20:17:00,282.4
2020-03-27 20:18:00,277.4
2020-03-27 20:19:00,295.4
2020-03-27 20:20:00,298.4
2020-03-27 20:21:00,304.4
2020-03-27 20:22:00,314.4
2020-03-27 20:23:00,328.4
2020-03-27 20:24:00,325.4
2020-03-27 20:25:00,323.4
2020-03-27 20:26:00,316.4
2020-03-27 20:27:00,320.4
2020-03-27 20:28:00,325.4
2020-03-27 20:29:00,315.4
2020-03-27 20:30:00,324.4
2020-03-27 20:31:00,317.4
2020-03-27 20:32:00,310.4
2020-03-27 20:33:00,303.4
2020-03-27 20:34:00,307.4
2020-03-27 20:35:00,301.4
2020-03-27 20:36:00,299.4
2020-03-27 20:37:00,288.4
2020-03-27 20:38:00,277.4
2020-03-27 20:39:00,281.4
2020-03-27 20:40:00,280.2
2020-03-27 20:41:00,285.2
2020-03-27 20:42:00,259.2
2020-03-27 20:43:00,266.2
2020-03-27 20:44:00,276.3
2020-03-27 20:45:00,282.4
2020-03-27 20:46:00,311.4
2020-03-27 20:47:00,330.4
2020-03-27 20:48:00,349.4
2020-03-27 20:49:00,325.4
2020-03-27 20:50:00,278.4
2020-03-27 20:51:00,260.4
2020-03-27 20:52:00,269.4
2020-03-27 20:53:00,283.4
2020-03-27 20:54:00,309.4
2020-03-27 20:55:00,326.4
2020-03-27 20:56:00,324.4
2020-03-27 20:57:00,322.4
2020-03-27 20:58:00,335.4
2020-03-27 20:59:00,346.4
2020-03-27 21:00:00,318.4
2020-03-27 21:01:00,310.4
2020-03-27 21:02:00,315.4
2020-03-27 21:03:00,334.4
2020-03-27 21:04:00,319.4
2020-03-27 21:05:00,322.4
2020-03-27 21:06:00,296.4
2020-03-27 21:07:00,332.4
2020-03-27 21:08:00,328.4
2020-03-27 21:09:00,322.4
2020-03-27 21:10:00,305.4
2020-03-27 21:11:00,286.4
2020-03-27 21:12:00,281.4
2020-03-27 21:13:00,275.4
2020-03-27 21:14:00,280.4
2020-03-27 21:15:00,283.4
2020-03-27 21:16:00,275.4
2020-03-27 21:17:00,262.4
2020-03-27 21:18:00,273.4
2020-03-27 21:19:00,308.4
2020-03-27 21:20:00,302.4
2020-03-27 21:21:00,280.2
2020-03-27 21:22:00,274.2
2020-03-27 21:23:00,285.2
2020-03-27 21:24:00,315.2
2020-03-27 21:25:00,312.3
2020-03-27 21:26:00,304.4
2020-03-27 21:27:00,295.4
2020-03-27 21:28:00,304.3
2020-03-27 21:29:00,309.3
2020-03-27 21:30:00,300.3
2020-03-27 21:31:00,313.4
2020-03-27 21:32:00,318.4
2020-03-27 21:33:00,317.4
2020-03-27 21:34:00,321.4
2020-03-27 21:35:00,306.4
2020-03-27 21:36:00,293.4
2020-03-27 21:37:00,299.4
2020-03-27 21:38:00,289.4
2020-03-27 21:39:00,289.4
2020-03-27 21:40:00,310.4
2020-03-27 21:41:00,331.4
2020-03-27 21:42:00,314.4
2020-03-27 21:43:00,304.4
2020-03-27 21:44:00,310.4
2020-03-27 21:45:00,310.4
2020-03-27 21:46:00,321.4
2020-03-27 21:47:00,293.4
2020-03-27 21:48:00,294.4
2020-03-27 21:49:00,291.4
2020-03-27 21:50:00,303.4
2020-03-27 21:51:00,298.4
2020-03-27 21:52:00,300.4
2020-03-27 21:53:00,289.4
2020-03-27 21:54:00,282.4
2020-03-27 21:55:00,281.4
2020-03-27 21:56:00,280.4
2020-03-27 21:57:00,276.4
2020-03-27 21:58:00,282.4
2020-03-27 21:59:00,256.4
2020-03-27 22:00:00,267.4
2020-03-27 22:01:00,264.4
2020-03-27 22:02:00,259.4
2020-03-27 22:03:00,247.3
2020-03-27 22:04:00,261.2
2020-03-27 22:05:00,280.2
2020-03-27 22:06:00,294.2
2020-03-27 22:07:00,299.2
2020-03-27 22:08:00,306.4
2020-03-27 22:09:00,315.4
2020-03-27 22:10:00,313.4
2020-03-27 22:11:00,319.4
2020-03-27 22:12:00,334.4
2020-03-27 22:13:00,345.4
2020-03-27 22:14:00,352.4
2020-03-27 22:15:00,339.4
2020-03-27 22:16:00,311.4
2020-03-27 22:17:00,328.4
2020-03-27 22:18:00,325.4
2020-03-27 22:19:00,327.4
2020-03-27 22:20:00,319.4
2020-03-27 22:21:00,331.4
2020-03-27 22:22:00,329.4
2020-03-27 22:23:00,307.4
2020-03-27 22:24:00,298.4
2020-03-27 22:25:00,291.4
2020-03-27 22:26:00,308.4
2020-03-27 22:27:00,303.4
2020-03-27 22:28:00,295.4
